Compound	Cluster	Classes	Common names	MetaCyc link
CPD-3633	3	Compounds, Uncharged-polar-amino-acids, All-Carboxy-Acids, All-Amino-Acids, D-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Polar-amino-acids	D-asparagine	https://metacyc.org/compound?orgid=META&id=CPD-3633
CPD0-882	3	FRAMES, Compounds, Chemicals, Compounds-And-Elements	1,6-anhydro-N-acetyl-&beta;-muramate	https://metacyc.org/compound?orgid=META&id=CPD0-882
4-IMIDAZOLONE-5-PROPIONATE	3	FRAMES, Compounds, Chemicals, Compounds-And-Elements	4-imidazolone-5-propanoate	https://metacyc.org/compound?orgid=META&id=4-IMIDAZOLONE-5-PROPIONATE
CPD-31	3	Compounds, Compounds-And-Elements, FRAMES, Chemicals, CPD-14325	(R)-citramalate	https://metacyc.org/compound?orgid=META&id=CPD-31
N2-SUCCINYLGLUTAMATE	3	FRAMES, Compounds, Chemicals, Compounds-And-Elements	N2-succinylglutamate	https://metacyc.org/compound?orgid=META&id=N2-SUCCINYLGLUTAMATE
UDP-N-ACETYL-2-AMINO-D-GLUCURONATE	3	FRAMES, Compounds, Chemicals, Compounds-And-Elements	UDP-N-acetyl-&alpha;-D-glucosaminouronate	https://metacyc.org/compound?orgid=META&id=UDP-N-ACETYL-2-AMINO-D-GLUCURONATE
CPD-19715	3	Bilins, Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals	mycobilin b	https://metacyc.org/compound?orgid=META&id=CPD-19715
2-5-TRIPHOSPHORIBOSYL-3-DEPHOSPHO-	3	FRAMES, Compounds, Chemicals, Compounds-And-Elements	2'-(5''-triphospho-&alpha;-D-ribosyl)-3'-dephospho-CoA	https://metacyc.org/compound?orgid=META&id=2-5-TRIPHOSPHORIBOSYL-3-DEPHOSPHO-
CPD-15586	3	FRAMES, Compounds, Chemicals, Compounds-And-Elements	2-amino-2-deoxy-D-gluconate 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-15586
CPD-14931	4	Compounds, Organic-heterocyclic-compound, Cofactors, Organic-heteromonocyclic-compounds, Compounds-And-Elements, All-Folates, Vitamins, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Pterins, Organic-heterobicyclic-compounds, Chemicals, THF-Derivatives, Pteroates, Pteridines, Organic-Heteropolycyclic-Compounds	4a-hydroxy-N10-formyltetrahydrofolate	https://metacyc.org/compound?orgid=META&id=CPD-14931
10-FORMYL-DIHYDROFOLATE-GLU-N	4	Compounds, Organic-heterocyclic-compound, Cofactors, Organic-heteromonocyclic-compounds, Compounds-And-Elements, DIHYDROFOLATE-GLU-N, All-Folates, Vitamins, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Dihydrofolate-Derivatives, FRAMES, Organonitrogen-Heterocyclic-Compounds, Pterins, Organic-heterobicyclic-compounds, Chemicals, Pteroates, Pteridines, Organic-Heteropolycyclic-Compounds	an N10-formyl-7,8-dihydrofolate	https://metacyc.org/compound?orgid=META&id=10-FORMYL-DIHYDROFOLATE-GLU-N
CPD-9646	4	Compounds, CIS-TRANS-POLYISOPRENYL-P, Lipids, Isoprenoid-Phosphates, FRAMES, Polyisoprenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Chemicals, Polyisoprenyl-Monophosphates	di-trans,octa-cis-undecaprenyl phosphate	https://metacyc.org/compound?orgid=META&id=CPD-9646
CPD-16500	4	CPD-16499, Compounds, Compounds-And-Elements, Inorganic-Minerals, FRAMES, Chemicals, Inorganic-Compounds	[FeO(OH)] monomer	https://metacyc.org/compound?orgid=META&id=CPD-16500
DIHYDROXYINDOLE	4	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Indole-Derivatives, Indoles, Aromatics	5,6-dihydroxyindole	https://metacyc.org/compound?orgid=META&id=DIHYDROXYINDOLE
NOREPINEPHRINE	4	Compounds, Catechols, FRAMES, Diols, Aromatics, Compounds-And-Elements, Chemicals, Benzenediols, Alcohols	(R)-noradrenaline	https://metacyc.org/compound?orgid=META&id=NOREPINEPHRINE
L-DIHYDROXY-PHENYLALANINE	4	Compounds, Catechols, All-Carboxy-Acids, All-Amino-Acids, Aromatics, Compounds-And-Elements, Acids, Organic-Acids, Benzenediols, Non-standard-amino-acids, Alcohols, FRAMES, Diols, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	L-dopa	https://metacyc.org/compound?orgid=META&id=L-DIHYDROXY-PHENYLALANINE
CPD-20261	4	Cyclic-Ketones, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, Chemicals, LONG-CHAIN-KETONE	2-S-cysteinyldopaquinone	https://metacyc.org/compound?orgid=META&id=CPD-20261
CPD-8652	4	ALKALOID, Compounds, FRAMES, Indoles, Aromatics, Compounds-And-Elements, Chemicals, Indole-Derivatives, Secondary-Metabolites	leucodopachrome	https://metacyc.org/compound?orgid=META&id=CPD-8652
L-DOPACHROME	4	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Indole-Derivatives, Indoles, Aromatics	L-dopachrome	https://metacyc.org/compound?orgid=META&id=L-DOPACHROME
CPD-15154	4	Cyclic-Ketones, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, Chemicals, LONG-CHAIN-KETONE	5-S-cysteinyldopa	https://metacyc.org/compound?orgid=META&id=CPD-15154
CPD-20262	4	Cyclic-Ketones, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, Chemicals, LONG-CHAIN-KETONE	5-S-cysteinyldopaquinone	https://metacyc.org/compound?orgid=META&id=CPD-20262
CPD-20264	4	Cyclic-Ketones, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, Chemicals, LONG-CHAIN-KETONE	8-[(2S)-2-amino-2-carboxylatoethyl]-5-hydroxy-2H-1,4-benzothiazine-3-carboxylate	https://metacyc.org/compound?orgid=META&id=CPD-20264
DOPAQUINONE	4	Cyclic-Ketones, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, Chemicals, LONG-CHAIN-KETONE	dopaquinone	https://metacyc.org/compound?orgid=META&id=DOPAQUINONE
CPD-20260	4	Cyclic-Ketones, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, Chemicals, LONG-CHAIN-KETONE	2-S-cysteinyldopa	https://metacyc.org/compound?orgid=META&id=CPD-20260
DOPAMINE	4	Compounds, Catechols, FRAMES, Diols, Aromatics, Compounds-And-Elements, Chemicals, Benzenediols, Alcohols	dopamine	https://metacyc.org/compound?orgid=META&id=DOPAMINE
CPD-20263	4	Cyclic-Ketones, Compounds, FRAMES, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, Chemicals, LONG-CHAIN-KETONE	7-[(2S)-2-amino-2-carboxylatoethyl]-5-hydroxy-2H-1,4-benzothiazine-3-carboxylate	https://metacyc.org/compound?orgid=META&id=CPD-20263
CPD-253	4	FRAMES, Compounds, Chemicals, Compounds-And-Elements	4,5-seco-dopa	https://metacyc.org/compound?orgid=META&id=CPD-253
CO3	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	carbonate	https://metacyc.org/compound?orgid=META&id=CO3
CPD-12377	5	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Radicals	hydroxyl radical	https://metacyc.org/compound?orgid=META&id=CPD-12377
CPD-11763	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	bisorganyltrisulfane	https://metacyc.org/compound?orgid=META&id=CPD-11763
SULFATE	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	sulfate	https://metacyc.org/compound?orgid=META&id=SULFATE
HS	5	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Inorganic-Compounds	hydrogen sulfide	https://metacyc.org/compound?orgid=META&id=HS
H2CO3	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	carbonic acid	https://metacyc.org/compound?orgid=META&id=H2CO3
Ox-Thioredoxin	5	Proteins, FRAMES, Macromolecules, Modified-Proteins, Thioredoxin, Chemicals, Polypeptides	an oxidized thioredoxin	https://metacyc.org/compound?orgid=META&id=Ox-Thioredoxin
LI+	5	Monovalent-Inorganic-Cations, Compounds, Metal-Ions, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, Alkali-Metal-Cations, FRAMES, Chemicals	Li+	https://metacyc.org/compound?orgid=META&id=LI+
CO+2	5	Compounds, Metal-Ions, Divalent-Inorganic-Cations, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, FRAMES, Chemicals, Transition-Metal-Cations	Co2+	https://metacyc.org/compound?orgid=META&id=CO+2
CU+2	5	Compounds, Metal-Ions, Divalent-Inorganic-Cations, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, FRAMES, Chemicals, Transition-Metal-Cations	Cu2+	https://metacyc.org/compound?orgid=META&id=CU+2
Acceptor	5	Compounds, FRAMES, Redox-Electron-Carriers, Compounds-And-Elements, Chemicals, Acceptors, Hydride-Acceptors	an oxidized electron carrier	https://metacyc.org/compound?orgid=META&id=Acceptor
Red-Thioredoxin	5	Thioredoxin, Proteins, FRAMES, Chemicals, Polypeptides, Macromolecules	a reduced thioredoxin	https://metacyc.org/compound?orgid=META&id=Red-Thioredoxin
PROTON	5	Monovalent-Inorganic-Cations, Compounds, Subatomic-Particles, FRAMES, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Chemicals, Ions	H+	https://metacyc.org/compound?orgid=META&id=PROTON
HYDROGEN-PEROXIDE	5	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Peroxides	hydrogen peroxide	https://metacyc.org/compound?orgid=META&id=HYDROGEN-PEROXIDE
AMP	5	Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nucleoside-Monophosphates, Ribonucleoside-Monophosphates, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purine-ribonucleotides, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Purine-Nucleotides, Ribonucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Purine-ribonucleosides-5-P, Organic-Heteropolycyclic-Compounds	AMP	https://metacyc.org/compound?orgid=META&id=AMP
MO+2	5	Compounds, Metal-Ions, Divalent-Inorganic-Cations, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, FRAMES, Chemicals, Transition-Metal-Cations	Mo2+	https://metacyc.org/compound?orgid=META&id=MO+2
Pi	5	Compounds, Inorganic-Phosphorus-Ions, FRAMES, Inorganic-Ions, Phosphates, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	phosphate	https://metacyc.org/compound?orgid=META&id=Pi
GLT-tRNAs	5	RNAs, FRAMES, GLX-tRNAs, ssRNAs, Macromolecules, Polynucleotides, tRNAs, Chemicals, All-tRNAs	a tRNAglu	https://metacyc.org/compound?orgid=META&id=GLT-tRNAs
ATP	5	Ribonucleoside-Triphosphates, Purine-ribonucleosides-5-PPP, Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purine-ribonucleotides, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleoside-Triphosphates, Purine-Nucleotides, Ribonucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Organic-Heteropolycyclic-Compounds	ATP	https://metacyc.org/compound?orgid=META&id=ATP
ZN+2	5	Compounds, Metal-Ions, Divalent-Inorganic-Cations, Inorganic-Ions, Cations, Post-Transition-Metal-Cations, Compounds-And-Elements, Inorganic-Cations, Ions, FRAMES, Chemicals	Zn2+	https://metacyc.org/compound?orgid=META&id=ZN+2
DEAMIDO-NAD	5	Compounds, Nucleotides, Compounds-And-Elements, Dinucleotide, FRAMES, Chemicals, All-Nucleosides	nicotinate adenine dinucleotide	https://metacyc.org/compound?orgid=META&id=DEAMIDO-NAD
CPD-8259	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	&beta;-D-ribosylnicotinate	https://metacyc.org/compound?orgid=META&id=CPD-8259
NITRATE	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	nitrate	https://metacyc.org/compound?orgid=META&id=NITRATE
CPD-19584	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	titanium (III) citrate	https://metacyc.org/compound?orgid=META&id=CPD-19584
Cytochromes-C-Oxidized	5	Cytochromes, Proteins, FRAMES, Cytochromes-c, Macromolecules, Chemicals, Polypeptides, Oxidized-cytochromes	an oxidized c-type cytochrome	https://metacyc.org/compound?orgid=META&id=Cytochromes-C-Oxidized
Ubiquinones	5	Cyclic-Ketones, Compounds, Aldehydes-Or-Ketones, Compounds-And-Elements, Quinones, ETR-Quinones, LONG-CHAIN-KETONE, Acceptors, Membrane-Electron-Carriers, FRAMES, Redox-Electron-Carriers, Chemicals	a ubiquinone	https://metacyc.org/compound?orgid=META&id=Ubiquinones
RB+	5	Monovalent-Inorganic-Cations, Compounds, Metal-Ions, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, Alkali-Metal-Cations, FRAMES, Chemicals	Rb+	https://metacyc.org/compound?orgid=META&id=RB+
S2O3	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	thiosulfate	https://metacyc.org/compound?orgid=META&id=S2O3
OXIDIZED-GLUTATHIONE	5	Compounds, Compounds-And-Elements, FRAMES, All-Glutathiones, Chemicals, ORGANOSULFUR	glutathione disulfide	https://metacyc.org/compound?orgid=META&id=OXIDIZED-GLUTATHIONE
CPD0-2472	5	NADHX, Compounds, Dinucleotide, FRAMES, All-Nucleosides, Nucleotides, Compounds-And-Elements, Chemicals	(R)-NADHX	https://metacyc.org/compound?orgid=META&id=CPD0-2472
ACP	5	Proteins, FRAMES, Macromolecules, Modified-Proteins, Chemicals, Polypeptides, All-ACPs	a soluble [acyl-carrier protein]	https://metacyc.org/compound?orgid=META&id=ACP
CPD-846	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	hydrosulfide	https://metacyc.org/compound?orgid=META&id=CPD-846
OXYGEN-MOLECULE	5	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Inorganic-Compounds	dioxygen	https://metacyc.org/compound?orgid=META&id=OXYGEN-MOLECULE
AMMONIA	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	ammonia	https://metacyc.org/compound?orgid=META&id=AMMONIA
ADP	5	Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	ADP	https://metacyc.org/compound?orgid=META&id=ADP
APS	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	adenosine 5'-phosphosulfate	https://metacyc.org/compound?orgid=META&id=APS
HSO3	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	hydrogensulfite	https://metacyc.org/compound?orgid=META&id=HSO3
SO3	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	sulfite	https://metacyc.org/compound?orgid=META&id=SO3
PPI	5	Compounds, Inorganic-Phosphorus-Ions, FRAMES, Inorganic-Ions, Phosphates, Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Polyphosphates	diphosphate	https://metacyc.org/compound?orgid=META&id=PPI
CPD-13851	5	Modified-Nucleotides, Compounds, Nucleotides, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	2-hydroxy-dATP	https://metacyc.org/compound?orgid=META&id=CPD-13851
NADP	5	Compounds, Dinucleotide-Electron-Carriers, FRAMES, Redox-Electron-Carriers, NAD-P-OR-NOP, Compounds-And-Elements, Chemicals, Acceptors	NADP+	https://metacyc.org/compound?orgid=META&id=NADP
Donor-H2	5	Compounds, FRAMES, Redox-Electron-Carriers, Compounds-And-Elements, Chemicals, Acceptors, Hydride-Acceptors	a reduced two electron carrier	https://metacyc.org/compound?orgid=META&id=Donor-H2
CPD-3	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	molybdate	https://metacyc.org/compound?orgid=META&id=CPD-3
OH	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	OH-	https://metacyc.org/compound?orgid=META&id=OH
F-	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Halide-Anions, Inorganic-Anions, Anions, Ions	fluoride	https://metacyc.org/compound?orgid=META&id=F-
Reduced-ferredoxins	5	Proteins, FRAMES, Macromolecules, Ferredoxins, Modified-Proteins, Polypeptides, Chemicals, FeS-Proteins	a reduced ferredoxin [iron-sulfur] cluster	https://metacyc.org/compound?orgid=META&id=Reduced-ferredoxins
CPD-1484	5	Compounds, Metal-Ions, FRAMES, Inorganic-Ions, Cations, Post-Transition-Metal-Cations, Compounds-And-Elements, Inorganic-Cations, Chemicals, Ions	Al3+	https://metacyc.org/compound?orgid=META&id=CPD-1484
BORATE	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	boric acid	https://metacyc.org/compound?orgid=META&id=BORATE
CPD-653	5	NADHX, Compounds, Dinucleotide, FRAMES, All-Nucleosides, Nucleotides, Compounds-And-Elements, Chemicals	(S)-NADHX	https://metacyc.org/compound?orgid=META&id=CPD-653
THF-GLU-N	5	Compounds, Organic-heterocyclic-compound, Cofactors, Organic-heteromonocyclic-compounds, Compounds-And-Elements, All-Folates, Vitamins, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Pterins, Organic-heterobicyclic-compounds, Chemicals, Pteroates, Pteridines, Organic-Heteropolycyclic-Compounds	a tetrahydrofolate	https://metacyc.org/compound?orgid=META&id=THF-GLU-N
D-RIBULOSE-15-P2	5	Carbohydrate-Derivatives, Compounds, Carbohydrates, FRAMES, Oligosaccharide-Phosphate, All-Carbohydrates, Compounds-And-Elements, Chemicals, Glycans	D-ribulose-1,5-bisphosphate	https://metacyc.org/compound?orgid=META&id=D-RIBULOSE-15-P2
AMMONIUM	5	Monovalent-Inorganic-Cations, Compounds, FRAMES, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Chemicals, Ions	ammonium	https://metacyc.org/compound?orgid=META&id=AMMONIUM
CPD-8886	5	Compounds, Metal-Ions, Divalent-Inorganic-Cations, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, FRAMES, Alkaline-Earth-Cations, Chemicals	Sr2+	https://metacyc.org/compound?orgid=META&id=CPD-8886
Cytochromes-C-Reduced	5	Cytochromes, Proteins, FRAMES, Cytochromes-c, Macromolecules, Reduced-cytochromes, Chemicals, Polypeptides	a reduced c-type cytochrome	https://metacyc.org/compound?orgid=META&id=Cytochromes-C-Reduced
K+	5	Monovalent-Inorganic-Cations, Compounds, Metal-Ions, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, Alkali-Metal-Cations, FRAMES, Chemicals	K+	https://metacyc.org/compound?orgid=META&id=K+
CPD-7046	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	S2-	https://metacyc.org/compound?orgid=META&id=CPD-7046
CO-A	5	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Cofactors	coenzyme A	https://metacyc.org/compound?orgid=META&id=CO-A
FE+3	5	Compounds, Metal-Ions, FRAMES, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Chemicals, Transition-Metal-Cations, Ions	Fe3+	https://metacyc.org/compound?orgid=META&id=FE+3
DATP	5	Compounds, Deoxy-Ribonucleoside-Triphosphates, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Deoxynucleotides, Compounds-And-Elements, Purine-deoxyribonucleosides-5-PPP, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleoside-Triphosphates, Purine-Nucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Purine-deoxyribonucleotides, Organic-Heteropolycyclic-Compounds	dATP	https://metacyc.org/compound?orgid=META&id=DATP
Reduced-flavodoxins	5	Flavodoxin, Proteins, FRAMES, Chemicals, Polypeptides, Macromolecules, Flavoproteins	a reduced flavodoxin	https://metacyc.org/compound?orgid=META&id=Reduced-flavodoxins
CU+	5	Monovalent-Inorganic-Cations, Compounds, FRAMES, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Chemicals, Ions	Cu+	https://metacyc.org/compound?orgid=META&id=CU+
CPD-14133	5	Compounds, Dinucleotide, FRAMES, All-Nucleosides, Nucleotides, Compounds-And-Elements, Chemicals, NADPHX	(R)-NADPHX	https://metacyc.org/compound?orgid=META&id=CPD-14133
NA+	5	Monovalent-Inorganic-Cations, Compounds, Metal-Ions, Inorganic-Ions, Cations, Compounds-And-Elements, Inorganic-Cations, Ions, Alkali-Metal-Cations, FRAMES, Chemicals	Na+	https://metacyc.org/compound?orgid=META&id=NA+
CAMP	5	Compounds, FRAMES, All-Nucleosides, Compounds-And-Elements, Nucleotides, Cyclic-3-5-Nucleoside-Monophosphates, Chemicals, Cyclic-Nucleoside-Monophosphates	cyclic-AMP	https://metacyc.org/compound?orgid=META&id=CAMP
WATER	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	H2O	https://metacyc.org/compound?orgid=META&id=WATER
Light	5	Compounds, FRAMES, Compounds-And-Elements, Chemicals, Pseudo-Compounds	h&nu;	https://metacyc.org/compound?orgid=META&id=Light
GLUTATHIONE	5	Compounds, FRAMES, Compounds-And-Elements, Thiols, Chemicals, All-Glutathiones, ORGANOSULFUR	glutathione	https://metacyc.org/compound?orgid=META&id=GLUTATHIONE
HCO3	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Inorganic-Anions, Anions, Ions	hydrogencarbonate	https://metacyc.org/compound?orgid=META&id=HCO3
SUPER-OXIDE	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Radicals, Inorganic-Anions, Anions, Ions	superoxide	https://metacyc.org/compound?orgid=META&id=SUPER-OXIDE
NICOTINATE_NUCLEOTIDE	5	FRAMES, Compounds, Chemicals, Compounds-And-Elements	&beta;-nicotinate D-ribonucleotide	https://metacyc.org/compound?orgid=META&id=NICOTINATE_NUCLEOTIDE
CPD0-2474	5	Compounds, Dinucleotide, FRAMES, All-Nucleosides, Nucleotides, Compounds-And-Elements, Chemicals, NADPHX	(S)-NADPHX	https://metacyc.org/compound?orgid=META&id=CPD0-2474
CL-	5	Compounds, FRAMES, Inorganic-Ions, Compounds-And-Elements, Chemicals, Halide-Anions, Inorganic-Anions, Anions, Ions	chloride	https://metacyc.org/compound?orgid=META&id=CL-
Oxidized-ferredoxins	5	Proteins, FRAMES, Macromolecules, Ferredoxins, Modified-Proteins, Polypeptides, Chemicals, FeS-Proteins	an oxidized ferredoxin [iron-sulfur] cluster	https://metacyc.org/compound?orgid=META&id=Oxidized-ferredoxins
ADENOSINE	5	Compounds, Organic-heterocyclic-compound, Nucleosides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Ribonucleosides, Purine-Nucleosides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Organic-heterobicyclic-compounds, Chemicals, Organic-Heteropolycyclic-Compounds, Purine-Ribonucleosides	adenosine	https://metacyc.org/compound?orgid=META&id=ADENOSINE
